Cognitive Distortion,Generative.Methods,Related Sentence,Generative.Model
흑백 사고,일반,"[여자/18]  
---  
시험 직전, 혼자 공부하는데, 성적이 계속 안 올라 불안해. 다른 친구들은 잘하는 것 같은데, 나는 자꾸 실수해. 이런 나를 보면 미래가 없다는 생각이 들어. 그냥 포기하고 싶어.",GPT
흑백 사고,추가,"[여자/16세]  
---  
수학 문제 하나를 못 풀었으니, 앞으로 모든 시험에서 실패할 것 같아. 중간고사만 잘 치르면 다 괜찮을 줄 알았는데, 이제 나란 사람은 완전히 쓸모없는 존재인 것 같아.",GPT
흑백 사고,일반,"[여자/15세]  
---  
하루하루가 힘들어. 친구들도 나를 지켜보며 괜찮냐고 묻는데, 대답할 힘이 없어. 내가 여기 존재하는 것 자체가 가족에게도 부담일 뿐이야. 누군가 나더러 존재하지 말라고 해도 납득할 것 같아.",GPT
흑백 사고,추가,"[여자/16세]
---
친구가 학교폭력을 했다고 신고했는데, 이제 마음이 너무 괴롭습니다. 그 친구와 정말 친했는데 신고해버려서 나는 완전히 나쁜 사람이 된 거 같아요. 다른 사람들도 나를 싫어할 거예요.",Claude
흑백 사고,추가,"[여자/15세]
---
알바 면접, 떨어지면 인생 끝장이다.  부모님 동의서, 인터넷 양식 출력해도 될까?  안 되면 면접도 못 보는 거고,  그럼 알바도 못 구하고…  결국 난 쓸모없는 사람이 되는 거야.
",Gemini
흑백 사고,일반,"[여자/15세]  
---  
고등학교 진학 중인데 특성화고와 인문계 고민이 많아. 인문계 가도 나보다 잘하는 애들만 있어. 꿈도 없는데 어쩔 수 없이 공무원이라니, 이대로는 아무것도 이룰 수 없을 것 같아.",GPT
흑백 사고,추가,"[여자/17]  
---  
마이스터고에 들어갔지만, 전학가고 싶어. 이곳이 너무 힘들어서, 내가 원하는 인문계에서 뭔가 이루지 못하면 완전히 실패한 거야. 결국 아무것도 잘하지 못할 것 같아.",GPT
흑백 사고,일반,"[남자/17세]  
---  
시험 결과를 보니, 진짜 끝난 것 같아요. 엄마한테 실망하실 거 생각하니 숨 막혀요. 성적이 이렇게 떨어지면 대학은 물 건너 간 거겠죠? 정말 힘들고 고통스럽습니다.",GPT
흑백 사고,추가,"[여자/17세]
---
치킨집에 갔는데 아빠가 치킨만 시킨다고 화냈어. 내가 부끄러워하며 말했지만, 아빠는 기분이 좋지 않았을 거야. 이제 아빠는 나를 싫어할 거라고 생각해. 내가 못난 딸이 된 것 같아.",Claude
흑백 사고,일반,"[남자/16세]
---
공부를 잘하지 못해 가족들과 계속 갈등이 있어요. 제가 열심히 노력하지만 성적이 좋지 않자 부모님은 ""못하면 정 잘하든가""라고 하시네요. 고등학교도 원하는 계열에 못 가게 되면서 포기하고 싶어요.",CLAUDE
흑백 사고,일반,"[여자/17세]
---
이번 기말고사를 망쳐버리겠지. 이렇게 계속 공부를 해도 절대 좋은 성적을 받을 수 없을 거야. 이제 기말고사는 포기해야겠다. 앞으로도 아무것도 이루어낼 수 없을 것 같아.",CLAUDE
흑백 사고,추가,"[여자/16세]
---
시험 망쳤어.  전부 틀렸을 거야.  다시는 잘할 수 없을 거 같아.  내 인생은 끝장이야.  친구들은 다 잘했을 텐데,  나만 바보 같아.  절망적이야.  모든 게 다 끔찍해.  살아갈 가치가 없어.
",Gemini
흑백 사고,추가,"[남자/17세]
---
시험 결과가 나왔다. 80점.  잘 본 건지, 못 본 건지 모르겠다.  80점은 괜찮은 점수지만, 100점이 아니니 실패다.  전부 망친 거나 다름없다.  다음 시험도 망칠 거 같다.  나는 아무것도 잘하는 게 없다.
",Gemini
흑백 사고,추가,"[여자/15세]  
---  
이번 시험에서 좋은 점수를 받지 못하면 아예 대학에 갈 수 없을 것 같아. 친구들이 모두 잘하고 나만 못하면, 나는 결국 실패한 인생이야. 정말 끔찍한 상황이야!",GPT
흑백 사고,추가,"[여자/15세]  
---  
시험에서 실패하면 더 이상 공부할 필요조차 없다고 생각해. 모든 노력이 무의미해질 거라고 확신해. 친구들도 이미 나를 포기했을 거라고 느껴서, 혼자서 이 상황을 견뎌야 할 것 같아.",GPT
흑백 사고,추가,"[여자/17세]
---
진로상담 선생님께 물어봤는데, 심리치료사는  임상심리 자격증이 필수라네.  아니면 답이 없대.  그럼 난  아예 못하는 건가?  자격증 따는 것도 힘들고,  결국 심리치료사는 꿈도 못 꿀 거 같아.  다 끝났어.
",Gemini
흑백 사고,일반,"[여자/15세]  
---  
어제 친구 ㄱ과 싸웠고, ㄱ은 ㄷ과도 가까워요. 또 다른 친구(ㄴ)와의 사이도 걱정돼요. 친구들 사이에서 저만 소외된 것 같고, 결국 누구와 지내야 할지 모르겠어요.",GPT
흑백 사고,추가,"[여자/16]  
---  
선생님이 되려면 완벽해야 한다고 생각했어. 대학도 최고여야 하고, 모든 학습이 완벽해야 해. 만약 내가 실수한다면, 나는 선생님이 될 자격이 없을 거야. 실패는 끝날 것 같아.",GPT
흑백 사고,일반,"[여자/17]  
---  
고등학교에 오니 모두 잘해 보여서, 저도 계속 실패할 것 같은 불안감만 커져요. 내신 성적은 바닥이고, 다시 노력할 기운조차 없네요. 자퇴를 진지하게 고려하긴 하지만, 미래는 막막합니다.",GPT
흑백 사고,추가,"[남자/15세]  
---  
체육 시간에 키가 작은 나, 농구를 잘 못해 친구들에게 놀림받았다. 축구는 못하고 농구도 힘들면, 그냥 운동은 나에게 맞지 않는 것 같아. 앞으로는 어떤 운동도 할 수 없을 거야.",GPT
흑백 사고,추가,"[여자/15세]
---
내가 걔 뒷담을 깐 건, 걔가 나를 먼저 험담했기 때문이야.  그래서 나도 했지.  친구는 이제 없어.  내 잘못이지만,  완전히 망했어.  우린 다시는 친구가 될 수 없을 거야.  모든 게 끝났어.
",Gemini
흑백 사고,추가,"[여자/15세]
---
시험에서 좋은 성적을 받지 못했어. 이제 나는 완전한 실패자가 되었어. 선생님도 나를 포기했고, 부모님도 실망하실 거야. 앞으로 어떻게 살아야 할지 모르겠어. 이렇게 살아갈 자격이 없는 것 같아.",Claude
흑백 사고,추가,"[남자/17]  
---  
학교에서 발표에 실패했어. 이제 모든 수업에서 내가 무능력하다고 생각할 거야. 친구들도 나를 싫어할 것 같아. 왜냐하면, 나는 제대로 못했으니까. 다시는 기회를 얻지 못할 것 같아.",GPT
흑백 사고,추가,"[남자/16세]
---
엄마는 내가 게임만 한다고 생각해.  숙제도 다 하고, 게임도 조금만 하는데, 게임만 하는 나쁜 아이 취급이야.  엄마 눈에는 내가 게임 중독자거나 아니면 아예 공부 안 하는 아이일 거야.  둘 중 하나지.  딴 방법은 없어.  내가 잘못한 건가?
",Gemini
흑백 사고,추가,"[여자/16]  
---  
사랑에 빠졌다고 생각했는데, 정말 나를 좋아하는 걸까? 만약 그 친구가 나를 싫어하게 되면, 이제는 혼자가 될까 봐 너무 두려워. 다른 친구들도 나를 버리면 어쩌지?",GPT
흑백 사고,추가,"[여자/18세]
---
수업시간에 선생님께 칭찬받았지만, 숙제는 엉망이었어.  결국, 나는 아무것도 잘하는 게 없어.  패션 에디터는커녕,  나는 실패할 거야.  전문학교? 4년제 대학? 어디를 가든 소용없어.  모두 쓸모없어.
",Gemini
흑백 사고,추가,"[남자/17]  
---  
축제에서 좋아하는 여자애와 대화할 기회를 놓쳤어. 이제 그녀는 나에게 전혀 관심이 없는 것 같아. 이런 상황에서 나의 모든 가능성은 사라진 느낌이야. 친구들도 나를 잊어버릴 거야.",GPT
흑백 사고,추가,"[남자/17]
---
운동 그만두고 학교도 짤렸어.  가출은 최악의 선택이었고, 이젠 아무것도 할 수 없어.  검정고시?  공부는 이미 포기했어.  운동도 못하고,  앞날은 암흑뿐이야.  나는 완전히 실패했어.
",Gemini
흑백 사고,일반,"[여자/15]  
---  
교실 밖에서 친구들이 꿈 얘기를 할 때마다 나만 없는 것 같아 우울해. 나는 뭐든 잘하지 못하는 거 같고, 계속 공부해도 성적이 오르지 않아서 스트레스만 쌓여. 뭘 해야 할지 모르겠어.",GPT
흑백 사고,추가,"[여자/14세]
---
친구들과 또 싸웠다.  내가 잘못한 건 아닌데,  다들 나를 싫어하는 것 같다.  모두 나를 따돌리고,  나는 완전히 혼자가 된 거다.  다시는 학교에 가고 싶지 않아.  친구도,  아무것도 없어.  나는 실패자야.
",Gemini
흑백 사고,추가,"[여자/15세]
---
시험에서 무슨 실수라도 하면 나는 완전히 실패자가 될 거야. 친구들도 나를 무시할 테니 앞으로 아무도 날 좋아하지 않을 것 같아. 이번 기회에 꼭 완벽해져야 해, 그렇지 않으면 나는 아무도 아닌 존재가 될 거야.",Claude
흑백 사고,추가,"[여자/17세]
---
패션스타일리스트 자격증을 따고 싶어 학원에 등록했지만, 수강료가 너무 비싸 독학은 불가능할 거야. 이렇게 되면 내 꿈은 영영 이루지 못하게 될 거야.",Claude
흑백 사고,추가,"[여자/16세]
---
내가 이 시험에 떨어지면, 난 영영 실패자가 될 거야. 공부해도 소용없어, 교수님도 부정적으로 평가할 거 같아. 앞으로 어떻게 살아야 할지 모르겠어. 내 인생은 끝장난 것 같아.",Claude
해야 한다' 진술,추가,"[여자/16세]
---
내가 꼭 키 147cm를 만들어야 해. 하지만 키가 안 늘어나면 아예 실패자가 될 거야. 운동도 열심히 해야 하고 음식도 정확히 맞춰 먹어야 해. 습관도 모두 완벽해야 한다니 너무 힘들어.",Claude
해야 한다' 진술,추가,"[여자/15세]
---
친구랑 심하게 싸웠어.  내가 더 잘해야 했는데,  화를 참지 못했어.  이젠 친구가 날 싫어할 거야.  내가 잘못했어.  다시는 친구를 잃고 싶지 않아.  우린 절대 화해할 수 없을 거야.  내가 더 잘해야만 했는데….
",Gemini
해야 한다' 진술,추가,"[여자/17]  
---  
부산으로 전학해야 해. 그렇지 않으면 고등학교 친구들과의 인연을 영영 잃을 거야. 하지만 부모님이 이사 안 하면 어떻게 하지? 난 항상 염려해야 해, 아니면 내 인생은 실패한 거야.",GPT
해야 한다' 진술,추가,"[여자/17]
---
전학을 가야만 해.  학교생활이 너무 힘들어.  선생님께 도움을 요청해야 하는데,  내가 먼저 잘못한 건 아닌지 계속 생각해.  모든 게 내 탓인 것만 같아.  나는 강해야만 해.  하지만 더는 버틸 수 없어.  전학 가는 게 최선일까?  아니, 전학을 가야만 해.
",Gemini
해야 한다' 진술,추가,"[여자/17세]
---
고백해야만 했어.  내 마음을 계속 숨기는 건 이제 안 될 것 같아.  하지만 거절당하면?  내 모든 게 무너질 것만 같아.  괜히 고백해서 상처만 주는 건 아닐까?  차라리 아무 말도 안 하는 게 나을까?  해야만 하는데, 하면 안 될 것 같아.  망칠까 봐 두려워.
",Gemini
해야 한다' 진술,추가,"[여자/17세]
---
방과 후, 텅 빈 교실.  나는 숙제를 다 해야 한다.  하지만 도저히 집중이 안 된다.  모든 게 다 잘못됐어.  나는 완벽해야 하는데,  실패할 것 같아.  내가 더 잘해야만 해.  안 그러면 모두에게 실망을 안겨줄 거야.  이런 내가 싫다.
",Gemini
해야 한다' 진술,추가,"[여자/16세]  
---  
요즘 나는 친구들이 나와 시간을 보내야 한다고 생각해. 하지만 그러지 않으면 외톨이가 될까 두려워. 내가 항상 즐거운 사람이어야 한다고 느끼니, 나 혼자 있을 땐 정말 힘들어.",GPT
해야 한다' 진술,추가,"[여자/17세]
---
소외된 민지를 위해 꼭 시내에 데려가 즐거운 시간을 만들어줘야만 해.  하지만 내가 잘못하면 민지는 더 상처받을 거야.  괜히 나섰나,  괜찮은 친구로 보여야 하는데,  내가 잘 해낼 수 있을까?  실패하면 안 돼.
",Gemini
해야 한다' 진술,일반,"[여자/15세]
---
친구들이 또 별 볼일 없는 이야기를 해요. 웃어주고 반응해야 한다는 게 너무 힘들어요. 하지만 그러지 않으면 친구들이 저를 무시할까 봐 걱정돼요. 어떻게 해야 할지 모르겠습니다.",CLAUDE
해야 한다' 진술,추가,"[여자/15세]
---
친구가 힘들어 하는데 뭔 일인지 모르겠어. 그래도 나는 무슨 도움이든 다 해줘야 해. 내 친구를 위해 뭔가 해결책을 찾아내야만 해.",Claude
해야 한다' 진술,추가,"[여자/16세]  
---  
내가 좋아하는 애가 나를 안 좋아하는 것 같아서 슬퍼요. 친구들에겐 항상 화가 나지 말아야 한다고 생각하는데, 사실 혼자 울고 싶어요. 이렇게 느껴서는 안 되는 걸까요?",GPT
해야 한다' 진술,추가,"[여자/16세]
--- 
이 친구랑 크리스마스에 만나야 해. 다른 친구들은 초대해서는 안 돼, 그들은 이해하지 못할 거야. 이렇게 둘만의 시간을 가져야 해. 내가 그의 무릎에 기대서 자는 것도 괜찮아야 해, 다른 사람들이 무슨 생각을 하든 상관없어.",Claude
해야 한다' 진술,일반,"[여자/16세]
---
동생이 제 물건을 계속 가져가니 화가 나요. 매일 용서해줘야 한다는 생각에 짜증만 쌓입니다. 아무리 참아도 안 될 거 같아 집에서 나가고 싶어요. 매번 이렇게 해결책이 없을까요?",CLAUDE
해야 한다' 진술,추가,"[여자/16세]
---
시험을 망쳤으니 앞으로는 항상 공부를 더 열심히 해야 한다. 성적이 좋지 않으면 선생님께서 나를 실망스러워하실 것이다. 부모님께서도 실망하실 것이 틀림없다. 이번에 실패했으니 앞으로는 이런 일이 절대로 일어나서는 안 된다.",Claude
해야 한다' 진술,추가,"[여자/16]  
---  
상담은 받아야 하는데, 아르바이트로 돈을 벌고 있으니 비용이 너무 걱정돼. 첫 검진이라도 받으려면 충분히 준비했어야 했는데, 그렇지 않으면 무능력한 걸까?",GPT
해야 한다' 진술,추가,"[여자/17세]
---
걔랑 잘 되어야만 해.  내가 먼저 다가가야 할까?  아니,  그럴 필요는 없어.  하지만  내가 더 적극적이어야만 걔 마음을 얻을 수 있을 거야.  나는 더 예뻐져야 하고,  더 똑똑해져야 해.  안 그러면 걔는 날 좋아하지 않을 거야.  내가 잘못하고 있는 걸까?  모든 게 다 내 탓인 것 같아.
",Gemini
